word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster	pq
investment	0.296511652431944	0.929838346602762	0.975970548142145	43	41	0.953488372093023	7	13.2527998070148
successful	0.296511652431944	0.929838346602762	0.975970548142145	43	41	0.953488372093023	7	13.2527998070148
stepping	0.427157835436873	0.879954231886203	0.978152987313106	112	102	0.910714285714286	6	7.33015620385764
forge	0.265881979474517	0.946292945034138	0.982936195706857	29	28	0.96551724137931	7	17.6195277442718
transfiguration	0.26588197947725	0.946292945034661	0.9829361957081	29	28	0.96551724137931	7	17.6195277444531
bounty	0.315470275450772	0.932337711669229	0.984263736654765	44	42	0.954545454545455	7	13.7792814087433
beginnings	0.315470275451894	0.932337711669479	0.984263736655361	44	42	0.954545454545455	7	13.779281408798
budget	0.315470275453373	0.932337711669804	0.984263736656143	44	42	0.954545454545455	7	13.779281408869
networking	0.511675576218662	0.84166761772859	0.984995570564467	185	162	0.875675675675676	6	5.31582741100821
inspire	0.346411602360064	0.922412799674715	0.985315366394644	56	53	0.946428571428571	7	11.8887238591866
amenities	0.356400915029765	0.921939761660762	0.988430339662415	58	55	0.948275862068966	7	11.8106193534044
essence	0.409803740611801	0.901558592212001	0.990326714277016	86	80	0.930232558139535	6	9.1583268918053
tickets	0.290398797679698	0.948986654930182	0.99242487520688	30	29	0.966666666666667	7	18.6027137336589
limitless	0.428080597742489	0.905365395857638	1.00146867059336	86	80	0.930232558139535	6	9.56695919069586
series	0.356639344554182	0.937107208075479	1.00267718709017	46	44	0.956521739130435	7	14.9000732738994
avenues	0.316485409452516	0.951501619098349	1.00275537672112	31	30	0.967741935483871	7	19.6192450430023
prowess	0.316485409452516	0.951501619098349	1.00275537672112	31	30	0.967741935483871	7	19.6192450430023
fortresses	0.316485409452516	0.951501619098349	1.00275537672112	31	30	0.967741935483871	7	19.6192450430023
gaining	0.316485409454485	0.951501619098806	1.00275537672217	31	30	0.967741935483871	7	19.6192450431964
give	0.316485409454599	0.951501619098803	1.0027553767222	31	30	0.967741935483871	7	19.6192450431953
improve	0.316485409454599	0.951501619098803	1.0027553767222	31	30	0.967741935483871	7	19.6192450431953
write	0.31648540945633	0.951501619099136	1.00275537672307	31	30	0.967741935483871	7	19.6192450433367
same	0.316485409457319	0.95150161909902	1.00275537672327	31	30	0.967741935483871	7	19.6192450432875
navigating	0.382784553587773	0.926921472936675	1.00284965546012	58	55	0.948275862068966	7	12.6839101742359
creativity	0.623162509386017	0.788637196393036	1.00512692762603	321	264	0.822429906542056	6	3.73120143627321
smorgon	0.59698951544932	0.811227598183891	1.00721730406681	267	230	0.861423220973783	6	4.29738452432333
regular	0.378934848034551	0.939374159149284	1.01292419752536	47	45	0.957446808510638	7	15.4946165853992
curve	0.345139301784386	0.95397959808669	1.01449406661737	32	31	0.96875	7	20.7294929732195
district	0.34513930178833	0.953979598087065	1.01449406661907	32	31	0.96875	7	20.7294929733966
members	0.345139301794019	0.953979598087938	1.01449406662182	32	31	0.96875	7	20.7294929738088
simple	0.345139301794019	0.953979598087938	1.01449406662182	32	31	0.96875	7	20.7294929738088
holistic	0.345139301872768	0.95397959809828	1.01449406665834	32	31	0.96875	7	20.729492978692
initiatives	0.666533641058552	0.769841471644144	1.01829415500924	383	309	0.806788511749347	6	3.34483139574939
convenience	0.567632884134394	0.848363908498921	1.02074894680048	195	171	0.876923076923077	6	5.59473605591374
comfortable	0.402440659953868	0.939278425412574	1.02186224376362	50	48	0.96	7	15.4686111451247
celebrations	0.422630189550091	0.931211835643521	1.02262982548023	60	57	0.95	7	13.5373845828728
theaters	0.375166133623272	0.956234752833738	1.02719741546834	33	32	0.96969696969697	7	21.8491797658781
winding	0.375166133670983	0.956234752838271	1.02719741548998	33	32	0.96969696969697	7	21.8491797682443
robust	0.375166133669458	0.956234752838924	1.02719741549003	33	32	0.96969696969697	7	21.8491797685853
peter	0.375166133671853	0.956234752839208	1.02719741549117	33	32	0.96969696969697	7	21.849179768734
paul	0.375166133671853	0.956234752839208	1.02719741549117	33	32	0.96969696969697	7	21.849179768734
matters	0.375166133671853	0.956234752839208	1.02719741549117	33	32	0.96969696969697	7	21.849179768734
careers	0.37516613368786	0.95623475283952	1.02719741549731	33	32	0.96969696969697	7	21.8491797688964
strong	0.465249718036474	0.915998550615883	1.02738047716677	82	77	0.939024390243902	6	10.9045564967249
update	0.42734273948445	0.94369540405372	1.03594538109989	49	47	0.959183673469388	7	16.7605394940424
palaces	0.408004263077619	0.958437218721847	1.04166663617531	34	33	0.970588235294118	7	23.0599875476965
book	0.408004263086982	0.958437218722789	1.04166663617984	34	33	0.970588235294118	7	23.0599875482421
organization	0.408004263089973	0.958437218722984	1.04166663618119	34	33	0.970588235294118	7	23.059987548355
narachansky	0.40800426309836	0.958437218723894	1.04166663618531	34	33	0.970588235294118	7	23.0599875488813
believes	0.408004263110853	0.958437218725096	1.04166663619131	34	33	0.970588235294118	7	23.0599875495774
nobility	0.446837798538981	0.942903243786135	1.04342251525716	52	50	0.961538461538462	7	16.5141298089568
resident	0.466310497907484	0.935293844368957	1.04509332395399	62	59	0.951612903225806	7	14.4544801842663
ruins	0.600733916307769	0.856780145695646	1.04640023712761	193	171	0.886010362694301	6	5.98227214974621
tool	0.499972841081045	0.919609503038106	1.0467351526994	84	79	0.94047619047619	7	11.4392812308899
benefits	0.453632423887073	0.945757338709264	1.0489229331672	50	48	0.96	7	17.4356736230195
expanding	0.453632423898172	0.945757338710532	1.04892293317315	50	48	0.96	7	17.4356736234504
captions	0.490700482634359	0.92815679298308	1.04988665865332	73	69	0.945205479452055	7	12.9192004578038
marketing	0.646139880647938	0.827984790384077	1.05026451833388	258	221	0.856589147286822	6	4.81343941755387
markets	0.526949058059225	0.909315833285437	1.05096650491493	101	94	0.930693069306931	6	10.0272833310317
active	0.555992565474783	0.892287097371136	1.05133438876422	129	118	0.914728682170543	6	8.2839388373518
handy	0.44311042850484	0.960517844119824	1.05780025558814	35	34	0.971428571428571	7	24.3278975706109
adorn	0.44311042850484	0.960517844119824	1.05780025558814	35	34	0.971428571428571	7	24.3278975706109
screenings	0.44311042850484	0.960517844119824	1.05780025558814	35	34	0.971428571428571	7	24.3278975706109
delights	0.604538320616168	0.86910022508639	1.05867926320422	175	156	0.891428571428571	6	6.63943254035362
website	0.942620666731017	0.485491705790512	1.06029991876818	1920	963	0.5015625	5	0.943603264037641
collaboration	0.481436879450799	0.947757065427214	1.06302630445466	51	49	0.96078431372549	7	18.1413443401954
assist	0.481436879453063	0.947757065427434	1.06302630445588	51	49	0.96078431372549	7	18.1413443402762
fair	0.481436879453824	0.947757065427526	1.06302630445631	51	49	0.96078431372549	7	18.1413443403097
related	0.558766568369505	0.907087391254863	1.06537674711859	110	102	0.927272727272727	6	9.76280187916196
expert	0.596620000046082	0.885002322396213	1.06732588046092	149	135	0.906040268456376	6	7.69582778397835
moments	0.514347149976953	0.93919149282619	1.07080981079111	64	61	0.953125	7	15.4450674169929
hearted	0.514347149984566	0.939191492827053	1.07080981079553	64	61	0.953125	7	15.4450674172262
success	0.638890734626968	0.862958680954381	1.07372205706445	195	173	0.887179487179487	6	6.29706928511913
charitable	0.534811004129933	0.932002500535828	1.07454710047699	75	71	0.946666666666667	7	13.7064231461466
detail	0.415030027797896	0.991263661253757	1.07464113549414	7	7	1	7	113.464426007983
empowered	0.415030030893526	0.991263661316602	1.07464113674765	7	7	1	7	113.464426831379
gediminas	0.415030032698999	0.991263661353221	1.07464113747871	7	7	1	7	113.464427311174
onion	0.415030032700623	0.99126366135325	1.07464113747936	7	7	1	7	113.464427311552
retained	0.415030044516414	0.991263661593079	1.07464114226388	7	7	1	7	113.464430453809
alternatively	0.415030045784427	0.991263661618809	1.07464114277732	7	7	1	7	113.464430790934
ups	0.415030090194332	0.991263662520114	1.07464116075996	7	7	1	7	113.464442599925
souls	0.415030116883054	0.991263663061793	1.07464117156688	7	7	1	7	113.464449697068
production	0.415030116981412	0.991263663063767	1.07464117160669	7	7	1	7	113.464449722934
deserve	0.415030116981412	0.991263663063767	1.07464117160669	7	7	1	7	113.464449722934
remote	0.415030117362142	0.991263663071523	1.07464117176088	7	7	1	7	113.464449824544
army	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
authority	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
origin	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
traders	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
listed	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
nonprofit	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
reconstructions	0.415030156747837	0.991263663870866	1.0746411877091	7	7	1	7	113.464460297627
aforementioned	0.415030157523529	0.991263663886588	1.07464118802318	7	7	1	7	113.464460503622
terms	0.415030157523529	0.991263663886588	1.07464118802318	7	7	1	7	113.464460503622
banners	0.415030157523529	0.991263663886588	1.07464118802318	7	7	1	7	113.464460503622
abound	0.415030160525917	0.991263663947541	1.07464118923893	7	7	1	7	113.464461302228
princely	0.415030164839943	0.991263664035091	1.07464119098578	7	7	1	7	113.464462449325
knowing	0.415030164839943	0.991263664035091	1.07464119098578	7	7	1	7	113.464462449325
kholodnik	0.415030164839943	0.991263664035091	1.07464119098578	7	7	1	7	113.464462449325
flexible	0.415030164852088	0.991263664035335	1.0746411909907	7	7	1	7	113.464462452524
posted	0.415030165692878	0.9912636640524	1.07464119133116	7	7	1	7	113.464462676106
infrastructure	0.415030166574366	0.991263664070298	1.0746411916881	7	7	1	7	113.464462910603
swing	0.415030309448075	0.991263666970036	1.07464124954119	7	7	1	7	113.464500903315
promotes	0.415030309466989	0.991263666970422	1.07464124954885	7	7	1	7	113.46450090837
securing	0.415030309466989	0.991263666970422	1.07464124954885	7	7	1	7	113.46450090837
echo	0.415030310831406	0.991263666998096	1.07464125010132	7	7	1	7	113.464501270966
transporting	0.415030310831406	0.991263666998096	1.07464125010132	7	7	1	7	113.464501270966
pursuits	0.415030310831406	0.991263666998096	1.07464125010132	7	7	1	7	113.464501270966
destiny	0.415030314167133	0.991263667065804	1.07464125145204	7	7	1	7	113.464502158085
resulted	0.415030314305192	0.991263667068548	1.07464125150789	7	7	1	7	113.464502194037
woodcarvings	0.415030314306717	0.991263667068656	1.07464125150858	7	7	1	7	113.464502195446
lists	0.415030314314017	0.991263667068812	1.07464125151155	7	7	1	7	113.464502197488
virtually	0.415030314314267	0.991263667068817	1.07464125151165	7	7	1	7	113.464502197555
concepts	0.415030465068221	0.991263670128535	1.0746413125557	7	7	1	7	113.464542286369
erected	0.415030466026533	0.991263670147987	1.07464131294375	7	7	1	7	113.464542541239
guaranteed	0.415030466026533	0.991263670147987	1.07464131294375	7	7	1	7	113.464542541239
venturing	0.415030466599524	0.991263670159571	1.07464131317572	7	7	1	7	113.464542693008
shimmering	0.415030466599524	0.991263670159571	1.07464131317572	7	7	1	7	113.464542693008
melodious	0.415030466599524	0.991263670159571	1.07464131317572	7	7	1	7	113.464542693008
enhancement	0.415030466614087	0.991263670159869	1.07464131318162	7	7	1	7	113.464542696916
graphics	0.415030466714121	0.991263670161966	1.07464131322219	7	7	1	7	113.464542724393
dome	0.415030466714121	0.991263670161966	1.07464131322219	7	7	1	7	113.464542724393
recharge	0.415030466714121	0.991263670161966	1.07464131322219	7	7	1	7	113.464542724393
instantly	0.415030466714327	0.991263670161966	1.07464131322227	7	7	1	7	113.464542724388
note	0.41503046677963	0.991263670163262	1.07464131324869	7	7	1	7	113.464542741374
fish	0.415030467046528	0.991263670168707	1.07464131335678	7	7	1	7	113.464542812713
fruition	0.415030467995802	0.991263670187954	1.07464131374115	7	7	1	7	113.464543064892
pursue	0.415030468064688	0.991263670189378	1.07464131376907	7	7	1	7	113.464543083542
fullest	0.415030468064688	0.991263670189378	1.07464131376907	7	7	1	7	113.464543083542
bridge	0.415030468064688	0.991263670189378	1.07464131376907	7	7	1	7	113.464543083542
pursuing	0.415030468067836	0.99126367018941	1.07464131377031	7	7	1	7	113.464543083962
earn	0.415030468067836	0.99126367018941	1.07464131377031	7	7	1	7	113.464543083962
dotting	0.415030468067836	0.99126367018941	1.07464131377031	7	7	1	7	113.464543083962
unnoticed	0.415030468067836	0.99126367018941	1.07464131377031	7	7	1	7	113.464543083962
birth	0.415030468669186	0.991263670201627	1.07464131401383	7	7	1	7	113.464543244038
accompany	0.415030469563098	0.991263670219771	1.0746413143758	7	7	1	7	113.464543481757
vouchers	0.415030474868873	0.991263670327463	1.07464131652424	7	7	1	7	113.464544892756
enjoyment	0.415030475031817	0.991263670330739	1.07464131659019	7	7	1	7	113.464544935679
mesmerize	0.415030476015121	0.991263670350723	1.07464131698838	7	7	1	7	113.464545197506
mansion	0.415030476015121	0.991263670350723	1.07464131698838	7	7	1	7	113.464545197506
northern	0.415030476015121	0.991263670350723	1.07464131698838	7	7	1	7	113.464545197506
aristocratic	0.41503047602199	0.991263670350868	1.07464131699117	7	7	1	7	113.464545199413
multimedia	0.415076284882744	0.991263979806027	1.07465929481531	7	7	1	7	113.468599865404
negotiate	0.415076284884322	0.991263979806061	1.07465929481595	7	7	1	7	113.468599865845
svir	0.415076284884322	0.991263979806061	1.07465929481595	7	7	1	7	113.468599865845
romantic	0.415076284895278	0.991263979806277	1.07465929482038	7	7	1	7	113.46859986868
suite	0.415076284900969	0.9912639798064	1.0746592948227	7	7	1	7	113.468599870296
advisable	0.415076287819061	0.991263979869053	1.07465929600757	7	7	1	7	113.468600691244
crowds	0.415076287819061	0.991263979869053	1.07465929600757	7	7	1	7	113.468600691244
wash	0.415076287819061	0.991263979869053	1.07465929600757	7	7	1	7	113.468600691244
meanders	0.415076287819548	0.991263979869064	1.07465929600777	7	7	1	7	113.468600691382
informational	0.415076287824703	0.991263979869168	1.07465929600986	7	7	1	7	113.468600692744
stage	0.415076287827091	0.99126397986922	1.07465929601083	7	7	1	7	113.468600693426
facilitated	0.415076287827091	0.99126397986922	1.07465929601083	7	7	1	7	113.468600693426
gripping	0.415076287828034	0.991263979869236	1.07465929601121	7	7	1	7	113.46860069364
anecdotes	0.415076287828034	0.991263979869236	1.07465929601121	7	7	1	7	113.46860069364
emerges	0.415076287828034	0.991263979869236	1.07465929601121	7	7	1	7	113.46860069364
taken	0.415076287829185	0.99126397986926	1.07465929601167	7	7	1	7	113.468600693947
uploading	0.415076287829878	0.991263979869286	1.07465929601196	7	7	1	7	113.468600694291
decorative	0.415076287829878	0.991263979869286	1.07465929601196	7	7	1	7	113.468600694291
lucky	0.415076287831025	0.9912639798693	1.07465929601242	7	7	1	7	113.468600694482
simultaneously	0.415076287833145	0.99126397986935	1.07465929601328	7	7	1	7	113.468600695131
keen	0.415076287837867	0.991263979869439	1.07465929601519	7	7	1	7	113.4686006963
performing	0.415076287837867	0.991263979869439	1.07465929601519	7	7	1	7	113.4686006963
prospered	0.415076287837867	0.991263979869439	1.07465929601519	7	7	1	7	113.4686006963
personalizing	0.415076287852882	0.991263979869763	1.07465929602129	7	7	1	7	113.468600700538
affiliations	0.415076287853102	0.991263979869762	1.07465929602137	7	7	1	7	113.468600700525
establishments	0.415076287864098	0.991263979870008	1.07465929602585	7	7	1	7	113.468600703752
trusty	0.41507628788444	0.991263979870462	1.07465929603412	7	7	1	7	113.468600709699
boundaries	0.415076287896865	0.991263979870717	1.07465929603916	7	7	1	7	113.468600713047
absolutely	0.415076287905779	0.991263979870904	1.07465929604277	7	7	1	7	113.46860071549
boutique	0.41507628791823	0.991263979871187	1.07465929604784	7	7	1	7	113.468600719202
moving	0.415076287922089	0.991263979871258	1.0746592960494	7	7	1	7	113.468600720136
lakeshores	0.415076287929156	0.991263979871407	1.07465929605226	7	7	1	7	113.468600722086
pieces	0.415076287931753	0.991263979871478	1.07465929605333	7	7	1	7	113.468600723009
perfectly	0.41507628793335	0.991263979871508	1.07465929605398	7	7	1	7	113.468600723411
popularity	0.415076287934968	0.991263979871539	1.07465929605463	7	7	1	7	113.468600723812
internships	0.415076287936366	0.991263979871572	1.0746592960552	7	7	1	7	113.468600724252
rejuvenate	0.415076287938513	0.991263979871618	1.07465929605607	7	7	1	7	113.468600724848
memory	0.415076287938513	0.991263979871618	1.07465929605607	7	7	1	7	113.468600724848
boutiques	0.415076287941597	0.991263979871672	1.07465929605731	7	7	1	7	113.468600725559
brest	0.415076287941597	0.991263979871672	1.07465929605731	7	7	1	7	113.468600725559
shots	0.415076287941597	0.991263979871672	1.07465929605731	7	7	1	7	113.468600725559
ratings	0.415076287941614	0.99126397987168	1.07465929605733	7	7	1	7	113.468600725667
joseph	0.415076287942243	0.991263979871684	1.07465929605758	7	7	1	7	113.468600725718
relish	0.415076287943888	0.991263979871723	1.07465929605825	7	7	1	7	113.46860072623
philanthropist	0.415076287944787	0.991263979871742	1.07465929605861	7	7	1	7	113.468600726473
thrilled	0.415076287944787	0.991263979871742	1.07465929605861	7	7	1	7	113.468600726473
presented	0.415076287947274	0.991263979871787	1.07465929605961	7	7	1	7	113.468600727064
uncovered	0.415076287950819	0.991263979871871	1.07465929606106	7	7	1	7	113.468600728168
krambambula	0.415076287950819	0.991263979871871	1.07465929606106	7	7	1	7	113.468600728168
hiker	0.415076287950819	0.991263979871871	1.07465929606106	7	7	1	7	113.468600728168
runs	0.415076287956752	0.991263979871992	1.07465929606346	7	7	1	7	113.468600729753
freely	0.415076288025648	0.991263979873478	1.07465929609144	7	7	1	7	113.468600749221
shape	0.415076288327957	0.99126397987997	1.0746592962142	7	7	1	7	113.468600834283
extend	0.415076288327957	0.99126397987997	1.0746592962142	7	7	1	7	113.468600834283
inclusive	0.480869080813928	0.962500452389819	1.07593782057024	36	35	0.972222222222222	7	25.6669883699747
side	0.480869080813928	0.962500452389819	1.07593782057024	36	35	0.972222222222222	7	25.6669883699747
dot	0.480869080814517	0.962500452389865	1.07593782057054	36	35	0.972222222222222	7	25.6669883700072
shoes	0.480869080825556	0.962500452390686	1.07593782057621	36	35	0.972222222222222	7	25.6669883705913
contributed	0.480869080829353	0.962500452390977	1.07593782057817	36	35	0.972222222222222	7	25.6669883707978
data	0.480869080830108	0.962500452391025	1.07593782057855	36	35	0.972222222222222	7	25.6669883708323
messages	0.480869080830108	0.962500452391025	1.07593782057855	36	35	0.972222222222222	7	25.6669883708323
combining	0.480869080845919	0.962500452392222	1.07593782058669	36	35	0.972222222222222	7	25.6669883716836
matter	0.510873642964396	0.949698682064271	1.07838743770054	52	50	0.961538461538462	7	18.8801948147306
topic	0.510873642968758	0.949698682064679	1.07838743770296	52	50	0.961538461538462	7	18.8801948148919
niche	0.510873642973537	0.949698682065125	1.07838743770562	52	50	0.961538461538462	7	18.8801948150681
research	0.51087364298428	0.949698682066129	1.07838743771159	52	50	0.961538461538462	7	18.880194815465
inspired	0.572219816480234	0.915124348602432	1.07929981551824	102	95	0.931372549019608	6	10.781941976691
naliboki	0.5401709973849	0.941075674238455	1.08508438891137	65	62	0.953846153846154	7	15.9709196851365
classified	0.698319486550604	0.831491083163604	1.08583033972941	272	233	0.856617647058823	6	4.93440405869376
conveniently	0.542060919047222	0.951584927746336	1.09514561345618	53	51	0.962264150943396	7	19.6547249327778
increasing	0.521483296446966	0.964389788681182	1.09635418227219	37	36	0.972972972972973	7	27.0818327936051
housing	0.521483296450084	0.964389788681398	1.09635418227387	37	36	0.972972972972973	7	27.081832793776
again	0.521483296450084	0.964389788681398	1.09635418227387	37	36	0.972972972972973	7	27.081832793776
nativity	0.521483296450084	0.964389788681398	1.09635418227387	37	36	0.972972972972973	7	27.081832793776
loved	0.521483296470426	0.964389788682737	1.09635418228472	37	36	0.972972972972973	7	27.0818327948316
bargain	0.521483296470426	0.964389788682737	1.09635418228472	37	36	0.972972972972973	7	27.0818327948316
optimizing	0.521483296470426	0.964389788682737	1.09635418228472	37	36	0.972972972972973	7	27.0818327948316
oldest	0.521483296629574	0.964389788694504	1.09635418237077	37	36	0.972972972972973	7	27.0818328041109
feature	0.851377805730712	0.694442936839301	1.09867882505163	720	516	0.716666666666667	5	2.2727111252345
handcrafted	0.474356232500243	0.991263678143064	1.09891651862985	8	8	1	7	113.464647293884
sunset	0.474356232500243	0.991263678143064	1.09891651862985	8	8	1	7	113.464647293884
too	0.474356232503102	0.991263678143116	1.09891651863113	8	8	1	7	113.464647294561
met	0.474356232504346	0.991263678143144	1.09891651863169	8	8	1	7	113.464647294924
restoration	0.474356232504984	0.99126367814315	1.09891651863197	8	8	1	7	113.464647295009
map	0.474356232506801	0.991263678143183	1.09891651863278	8	8	1	7	113.464647295436
marked	0.474356232506955	0.991263678143186	1.09891651863285	8	8	1	7	113.464647295477
prevalent	0.474356232506955	0.991263678143186	1.09891651863285	8	8	1	7	113.464647295477
smarhonskaye	0.474356232507083	0.991263678143188	1.09891651863291	8	8	1	7	113.464647295503
usual	0.474356232507083	0.991263678143188	1.09891651863291	8	8	1	7	113.464647295503
blue	0.474356232510774	0.991263678143255	1.09891651863456	8	8	1	7	113.464647296377
incorporation	0.474356232511042	0.991263678143265	1.09891651863469	8	8	1	7	113.464647296513
purposes	0.474356232511167	0.991263678143262	1.09891651863474	8	8	1	7	113.464647296472
window	0.474356232512864	0.991263678143293	1.0989165186355	8	8	1	7	113.464647296884
kingdom	0.474356232513005	0.991263678143295	1.09891651863556	8	8	1	7	113.46464729691
forested	0.474356232513373	0.991263678143304	1.09891651863573	8	8	1	7	113.464647297031
lacking	0.474356232513373	0.991263678143304	1.09891651863573	8	8	1	7	113.464647297031
unrivaled	0.47435623251405	0.991263678143314	1.09891651863603	8	8	1	7	113.464647297153
require	0.47435623251522	0.991263678143335	1.09891651863656	8	8	1	7	113.464647297433
aware	0.474356232515609	0.991263678143342	1.09891651863673	8	8	1	7	113.464647297527
warsaw	0.474356232516272	0.991263678143355	1.09891651863703	8	8	1	7	113.464647297688
rebuilt	0.474356232516272	0.991263678143355	1.09891651863703	8	8	1	7	113.464647297688
viral	0.474356232516535	0.991263678143359	1.09891651863715	8	8	1	7	113.464647297748
textual	0.474356232517179	0.991263678143371	1.09891651863743	8	8	1	7	113.464647297899
curating	0.474356232517179	0.991263678143371	1.09891651863743	8	8	1	7	113.464647297899
vicinity	0.474356232517179	0.991263678143371	1.09891651863743	8	8	1	7	113.464647297899
gig	0.474356232517275	0.991263678143372	1.09891651863748	8	8	1	7	113.464647297922
flower	0.474356232517324	0.991263678143373	1.0989165186375	8	8	1	7	113.464647297932
could	0.474356232517452	0.991263678143376	1.09891651863756	8	8	1	7	113.464647297963
antique	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
heavily	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
exhibit	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
dish	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
ambitions	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
hard	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
ambience	0.474356232517587	0.991263678143378	1.09891651863762	8	8	1	7	113.464647297992
lights	0.47435623251768	0.991263678143383	1.09891651863766	8	8	1	7	113.464647298062
roamed	0.474356232518368	0.991263678143395	1.09891651863797	8	8	1	7	113.464647298215
incorporated	0.474356232518387	0.991263678143393	1.09891651863797	8	8	1	7	113.464647298185
dukes	0.474356232518738	0.991263678143399	1.09891651863813	8	8	1	7	113.464647298267
spires	0.474356232518779	0.9912636781434	1.09891651863815	8	8	1	7	113.464647298279
animals	0.474356232518871	0.991263678143405	1.09891651863819	8	8	1	7	113.464647298344
recruiters	0.474356232519769	0.991263678143418	1.09891651863859	8	8	1	7	113.464647298514
notch	0.474356232520679	0.991263678143434	1.098916518639	8	8	1	7	113.464647298728
buddies	0.474356232521316	0.991263678143445	1.09891651863929	8	8	1	7	113.464647298878
engines	0.474356232522041	0.991263678143458	1.09891651863961	8	8	1	7	113.464647299048
took	0.474356232522041	0.991263678143458	1.09891651863961	8	8	1	7	113.464647299048
amalgamation	0.474356232522048	0.991263678143461	1.09891651863962	8	8	1	7	113.464647299086
narrate	0.474356232522048	0.991263678143461	1.09891651863962	8	8	1	7	113.464647299086
retain	0.474356232522048	0.991263678143461	1.09891651863962	8	8	1	7	113.464647299086
animal	0.474356232522048	0.991263678143461	1.09891651863962	8	8	1	7	113.464647299086
tragic	0.474356232522161	0.991263678143461	1.09891651863966	8	8	1	7	113.464647299077
rebuild	0.474356232522161	0.991263678143461	1.09891651863966	8	8	1	7	113.464647299077
solving	0.474356232522172	0.991263678143461	1.09891651863967	8	8	1	7	113.464647299083
lifting	0.474356232522352	0.991263678143464	1.09891651863975	8	8	1	7	113.464647299122
presenting	0.474356232522352	0.991263678143464	1.09891651863975	8	8	1	7	113.464647299122
contribution	0.474356232522352	0.991263678143464	1.09891651863975	8	8	1	7	113.464647299122
itineraries	0.474356232522405	0.991263678143467	1.09891651863978	8	8	1	7	113.464647299163
epic	0.474356232522859	0.991263678143473	1.09891651863998	8	8	1	7	113.464647299242
homage	0.474356232522908	0.991263678143474	1.09891651864	8	8	1	7	113.464647299256
cash	0.474356232523216	0.99126367814348	1.09891651864014	8	8	1	7	113.46464729933
unite	0.474356232523511	0.991263678143485	1.09891651864027	8	8	1	7	113.4646472994
conversion	0.474356232523511	0.991263678143485	1.09891651864027	8	8	1	7	113.4646472994
geographical	0.474356232523704	0.991263678143489	1.09891651864036	8	8	1	7	113.464647299445
ingredients	0.474356232523863	0.991263678143492	1.09891651864043	8	8	1	7	113.464647299483
reasons	0.474356232523863	0.991263678143492	1.09891651864043	8	8	1	7	113.464647299483
amplifying	0.474356232523863	0.991263678143492	1.09891651864043	8	8	1	7	113.464647299483
woven	0.474356232524802	0.991263678143512	1.09891651864085	8	8	1	7	113.464647299754
belarusians	0.474356232524819	0.991263678143509	1.09891651864086	8	8	1	7	113.464647299706
territory	0.474356232524925	0.991263678143515	1.09891651864091	8	8	1	7	113.464647299787
witty	0.47435623252529	0.991263678143519	1.09891651864107	8	8	1	7	113.464647299845
cake	0.47435623252529	0.991263678143519	1.09891651864107	8	8	1	7	113.464647299845
reveal	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
weekend	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
summers	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
winters	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
passing	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
bread	0.474356232525713	0.991263678143525	1.09891651864126	8	8	1	7	113.464647299922
led	0.474356232525851	0.991263678143528	1.09891651864132	8	8	1	7	113.464647299956
tunes	0.474356232525851	0.991263678143528	1.09891651864132	8	8	1	7	113.464647299956
thrives	0.474356232526068	0.991263678143531	1.09891651864141	8	8	1	7	113.464647300002
amazed	0.474356232526584	0.991263678143543	1.09891651864165	8	8	1	7	113.464647300162
upheavals	0.474356232526587	0.991263678143541	1.09891651864165	8	8	1	7	113.464647300129
tutorials	0.474356232527529	0.991263678143561	1.09891651864207	8	8	1	7	113.464647300386
unveils	0.474356232527529	0.991263678143561	1.09891651864207	8	8	1	7	113.464647300386
sought	0.474356232528427	0.991263678143575	1.09891651864247	8	8	1	7	113.464647300581
recipes	0.474356232529013	0.991263678143585	1.09891651864273	8	8	1	7	113.464647300708
teeming	0.474356232529054	0.991263678143586	1.09891651864275	8	8	1	7	113.464647300718
customization	0.474356232529267	0.991263678143589	1.09891651864285	8	8	1	7	113.464647300763
forward	0.47435623252967	0.991263678143599	1.09891651864303	8	8	1	7	113.464647300894
